rank	gene_id	symbol	u_stat_igha1_vs_ighg1	pvalue	mean_log1p_igha1	mean_log1p_ighg1	diff_mean_log1p_igha1_minus_ighg1	mean_norm_igha1	mean_norm_ighg1	log2fc_norm_igha1_vs_ighg1	pct_detected_igha1	pct_detected_ighg1	qvalue_bh	gene	lavous_p	lavous_q	lrt	lavous_signif	wilcoxon_neg_log10_p	log2fc_clipped	wilcoxon_bh_signif	lavous_q_signif	lavous_direction
5736	ENSG00000198791	CNOT7	1968.0	0.4985242199803401	0.5267773235155296	0.5836041844830061	-0.0568268609674764	0.9715546494756736	1.0459303189746023	-0.1064196866554085	0.5588235294117647	0.632	0.9611521902750562						0.3023137373557461	-0.1064196866554085	False	False	higher in IGHG1
5737	ENSG00000125445	MRPS7	2285.5	0.4985541214322067	0.8762656667166624	0.8174060327966741	0.0588596339199882	1.7551214116921905	1.6462797289842337	0.0923613400060043	0.7941176470588235	0.752	0.9611521902750562						0.3022876891807711	0.0923613400060043	False	False	higher in IGHA1
5738	ENSG00000112234	FBXL4	2241.0	0.4986069313622884	0.1908861469458414	0.1729888850081555	0.0178972619376858	0.286365052680503	0.30491174324663	-0.090536274255316	0.2647058823529412	0.2	0.9611521902750562						0.3022416884646754	-0.090536274255316	False	False	higher in IGHG1
5739	ENSG00000180425	C11orf71	1989.5	0.4990171241235084	0.2289144162284787	0.2776966746371715	-0.0487822584086927	0.3831283805100873	0.4559746707783793	-0.2511257864548609	0.2647058823529412	0.352	0.9615570206322848						0.30188455100036915	-0.2511257864548609	False	False	higher in IGHG1
5740	ENSG00000076928	ARHGEF1	1964.0	0.4991108164278981	0.929071230821652	0.990266312338257	-0.061195081516605	1.965487759140878	2.1284587969579345	-0.1149217835838517	0.8235294117647058	0.832	0.9615570206322848						0.3018030182644149	-0.1149217835838517	False	False	higher in IGHG1
5741	ENSG00000162236	STX5	2285.0	0.4991359799697822	0.8797789213366866	0.819159462367203	0.0606194589694835	1.8696985279106184	1.6535737837014743	0.1772182460514074	0.7352941176470589	0.744	0.9615570206322848						0.30178112310296357	0.1772182460514074	False	False	higher in IGHA1
5742	ENSG00000221838	AP4M1	2214.0	0.4991646697830737	0.0997589751474948	0.0675415820020385	0.0322173931454562	0.1527178289892909	0.0971520954438114	0.6525514751830146	0.1470588235294117	0.104	0.9615570206322848						0.3017561610284505	0.6525514751830146	False	False	higher in IGHA1
5743	ENSG00000003393	ALS2	2222.0	0.4994615160253318	0.119664077081127	0.0973328116777006	0.0223312654034263	0.1750353113148262	0.1560991230301359	0.165183564939273	0.1764705882352941	0.128	0.9615875126876398						0.3014979689429323	0.165183564939273	False	False	higher in IGHA1
5744	ENSG00000145220	LYAR	2222.0	0.4994615160253318	0.1241947645149886	0.1008789244534305	0.0233158400615581	0.1818523734075359	0.1648630013747866	0.141500089263301	0.1764705882352941	0.128	0.9615875126876398						0.3014979689429323	0.141500089263301	False	False	higher in IGHA1
5745	ENSG00000085760	MTIF2	2002.0	0.4995172601309962	0.1417356627056603	0.2082289570740477	-0.0664932943683873	0.2015999079675991	0.3436050784233452	-0.7692563762253335	0.2352941176470588	0.256	0.9615875126876398						0.301449500731011	-0.7692563762253335	False	False	higher in IGHG1
5746	ENSG00000117713	ARID1A	1968.0	0.4997428092210283	0.5943183961835715	0.6630001347038912	-0.0686817385203196	1.1308529159247762	1.295831422826883	-0.196466749533027	0.6176470588235294	0.632	0.9615875126876398						0.30125344621053707	-0.196466749533027	False	False	higher in IGHG1
5747	ENSG00000213445	SIPA1	1986.0	0.4998899562056829	0.2356561983988545	0.2997834909843028	-0.0641272925854482	0.3581380060945613	0.4896981066297672	-0.4513769893831245	0.3235294117647059	0.376	0.9615875126876398						0.30112558900910075	-0.4513769893831245	False	False	higher in IGHG1
5748	ENSG00000105173	CCNE1	2032.0	0.4999948513202896	0.0675204515724768	0.0930675164853557	-0.0255470649128789	0.1016542746397726	0.138085933513871	-0.4418954765338106	0.088235294117647	0.136	0.9615875126876398						0.30103446777338133	-0.4418954765338106	False	False	higher in IGHG1
5749	ENSG00000124772	CPNE5	2286.0	0.5000455339207316	1.4818698692304906	1.4229215928822372	0.0589482763482533	4.05384863734653	3.830677969203548	0.081692473550338	0.9117647058823528	0.92	0.9615875126876398						0.30099044720372403	0.081692473550338	False	False	higher in IGHA1
5750	ENSG00000168374	ARF4	1964.0	0.5001556122104237	1.862200499866176	1.959443384570982	-0.0972428847048063	6.549743267262783	7.1180895459647004	-0.1200517242274875	0.9411764705882352	0.976	0.9615875126876398						0.3008948536440314	-0.1200517242274875	False	False	higher in IGHG1
5751	ENSG00000156958	GALK2	2279.0	0.5001641422651923	0.5416511873263763	0.5218905652509916	0.0197606220753846	0.9217379374724122	1.0278826112541997	-0.1572469752084126	0.5882352941176471	0.552	0.9615875126876398						0.30088744690093777	-0.1572469752084126	False	False	higher in IGHG1
5752	ENSG00000154001	PPP2R5E	1972.0	0.5002664737085174	0.4112006381756112	0.4814776802628309	-0.0702770420872196	0.6572061556884699	0.8882699519730607	-0.434652195320523	0.5294117647058824	0.544	0.9615875126876398						0.3007986011966847	-0.434652195320523	False	False	higher in IGHG1
5753	ENSG00000274213	AC015912.3	2193.0	0.5003975881954664	0.0594279460193981	0.0445411678366947	0.0148867781827034	0.0861334525315304	0.0786750437795713	0.1306675827985727	0.088235294117647	0.056	0.9615875126876398						0.30068479217590893	0.1306675827985727	False	False	higher in IGHA1
5754	ENSG00000280071	GATD3B	2193.0	0.5003975881954664	0.0576591391917888	0.0482028986730807	0.0094562405187081	0.0819162501364584	0.1047819917104256	-0.3551692064772664	0.088235294117647	0.056	0.9615875126876398						0.30068479217590893	-0.3551692064772664	False	False	higher in IGHG1
5755	ENSG00000247095	MIR210HG	2193.0	0.5003975881954664	0.0673689975507966	0.0465800083791965	0.0207889891716001	0.1020682263525824	0.077852686060633	0.39071510254397	0.088235294117647	0.056	0.9615875126876398						0.30068479217590893	0.39071510254397	False	False	higher in IGHA1
5756	ENSG00000145569	OTULINL	2193.0	0.5003975881954664	0.0528791065844196	0.0367910181885067	0.0160880883959128	0.0734728417315448	0.0544582248175684	0.4320611129884261	0.088235294117647	0.056	0.9615875126876398						0.30068479217590893	0.4320611129884261	False	False	higher in IGHA1
5757	ENSG00000265354	TIMM23	2280.5	0.5006575200452936	0.6257836055981196	0.5554634501058282	0.0703201554922914	1.1892461231712337	1.0235493860185252	0.2164666083245576	0.6176470588235294	0.592	0.9616622610810952						0.30045925619960034	0.2164666083245576	False	False	higher in IGHA1
5758	ENSG00000197872	FAM49A	1988.5	0.5008084425023864	0.2534536789371747	0.2852565208336925	-0.0318028418965177	0.4595213327399918	0.453533048990918	0.0189241545643655	0.2647058823529412	0.368	0.9616622610810952						0.30032835850909845	0.0189241545643655	False	False	higher in IGHA1
5759	ENSG00000137752	CASP1	2273.0	0.5008378000271295	0.4183489541169504	0.3704982907283854	0.047850663388565	0.6993580010394842	0.5974681983007072	0.2271692350834566	0.4705882352941176	0.464	0.9616622610810952						0.30030290079666355	0.2271692350834566	False	False	higher in IGHA1
5760	ENSG00000181830	SLC35C1	2267.0	0.5008938760778918	0.3443822583070021	0.3031567839313135	0.0412254743756885	0.5274823377705806	0.4938854592602703	0.0949462930086757	0.4705882352941176	0.376	0.9616622610810952						0.3002542779567966	0.0949462930086757	False	False	higher in IGHA1
5761	ENSG00000168283	BMI1	2023.0	0.5009640230621146	0.0926904625455662	0.1331144564637589	-0.0404239939181926	0.1422231514387348	0.2085432641775002	-0.5521903820032965	0.1176470588235294	0.168	0.9616622610810952						0.30019346205017744	-0.5521903820032965	False	False	higher in IGHG1
5762	ENSG00000152492	CCDC50	1969.5	0.5020093614909229	0.5589233583046325	0.6317515159139695	-0.072828157609337	0.975949456143334	1.2296874950241483	-0.3334133859818045	0.6176470588235294	0.608	0.9616622610810952						0.2992881840383635	-0.3334133859818045	False	False	higher in IGHG1
5763	ENSG00000164758	MED30	2245.0	0.5020603072658661	0.201294924490075	0.1686488560408855	0.0326460684491895	0.295215555027698	0.2606405352616112	0.1797072671872628	0.2941176470588235	0.224	0.9616622610810952						0.2992441124571942	0.1797072671872628	False	False	higher in IGHA1
5764	ENSG00000189077	TMEM120A	2005.0	0.5020603072658661	0.1382607269344768	0.1857636666841552	-0.0475029397496783	0.2113848111197974	0.2907895689081796	-0.4601037997294903	0.2058823529411764	0.248	0.9616622610810952						0.2992441124571942	-0.4601037997294903	False	False	higher in IGHG1
5765	ENSG00000170417	TMEM182	2034.5	0.5021459348410374	0.0889797990382574	0.1066758818394126	-0.0176960828011551	0.2271417858934456	0.2050227257320025	0.1478092995693176	0.088235294117647	0.128	0.9616622610810952						0.2991700488198128	0.1478092995693176	False	False	higher in IGHA1
5766	ENSG00000158062	UBXN11	2034.5	0.5021459348410374	0.0534654950098376	0.0936451960036793	-0.0401797009938416	0.0742637515356808	0.1492983372575458	-1.0074679865644236	0.088235294117647	0.128	0.9616622610810952						0.2991700488198128	-1.0074679865644236	False	False	higher in IGHG1
5767	ENSG00000274068	AL449266.1	2025.0	0.5021597294561746	0.0798840825183157	0.1348087424671958	-0.05492465994888	0.1153713627947968	0.2261867124369059	-0.9712290070485704	0.1176470588235294	0.16	0.9616622610810952						0.29915811833799355	-0.9712290070485704	False	False	higher in IGHG1
5768	ENSG00000176894	PXMP2	2025.0	0.5021597294561746	0.0687334382397428	0.1071749618779331	-0.0384415236381903	0.094079457559424	0.1589002071138893	-0.7561693518091102	0.1176470588235294	0.16	0.9616622610810952						0.29915811833799355	-0.7561693518091102	False	False	higher in IGHG1
5769	ENSG00000197448	GSTK1	2285.0	0.5021896384967508	1.2090925858159636	1.1124748397420947	0.0966177460738688	2.867277327883419	2.6230867594307297	0.1284159251795932	0.8823529411764706	0.848	0.9616622610810952						0.29913225217687556	0.1284159251795932	False	False	higher in IGHA1
5770	ENSG00000175611	LINC00476	2257.0	0.5022450173722035	0.2931351544138291	0.2403252621538575	0.0528098922599716	0.4863401836313754	0.3888759322429709	0.3226558494622499	0.3529411764705882	0.304	0.9616622610810952						0.2990843630684961	0.3226558494622499	False	False	higher in IGHA1
5771	ENSG00000124786	SLC35B3	1993.0	0.5022450173722035	0.203416469542441	0.2748549902409605	-0.0714385206985194	0.3144620978765561	0.5001019375575054	-0.6693360533042786	0.2647058823529412	0.328	0.9616622610810952						0.2990843630684961	-0.6693360533042786	False	False	higher in IGHG1
5772	ENSG00000267575	AC006504.5	2046.0	0.5022679298886568	0.0366979803565835	0.0726219923288137	-0.0359240119722302	0.0513576831933006	0.1345928529497122	-1.3899497583465357	0.0588235294117647	0.096	0.9616622610810952						0.29906455092074624	-1.3899497583465357	False	False	higher in IGHG1
5773	ENSG00000100478	AP4S1	2046.0	0.5022679298886568	0.0351970855262732	0.0590565408323009	-0.0238594553060276	0.0488528416041728	0.082450366979382	-0.7550834216391831	0.0588235294117647	0.096	0.9616622610810952						0.29906455092074624	-0.7550834216391831	False	False	higher in IGHG1
5774	ENSG00000143578	CREB3L4	2046.0	0.5022679298886568	0.0476536991826307	0.0756239869985251	-0.0279702878158943	0.0806819762406305	0.1287407523138575	-0.6741504707316792	0.0588235294117647	0.096	0.9616622610810952						0.29906455092074624	-0.6741504707316792	False	False	higher in IGHG1
5775	ENSG00000125812	GZF1	2204.0	0.5022679298886568	0.0803863904127343	0.0559251103279293	0.0244612800848049	0.1174209718455255	0.0827483801461553	0.5048871216918347	0.1176470588235294	0.08	0.9616622610810952						0.29906455092074624	0.5048871216918347	False	False	higher in IGHA1
5776	ENSG00000104738	MCM4	2046.0	0.5022679298886568	0.0727099482084738	0.0990817413251139	-0.02637179311664	0.2005370932739276	0.1988044852644301	0.0125188099081242	0.0588235294117647	0.096	0.9616622610810952						0.29906455092074624	0.0125188099081242	False	False	higher in IGHA1
5777	ENSG00000126215	XRCC3	2046.0	0.5022679298886568	0.0476536991826307	0.0717764758736501	-0.0241227766910194	0.0806819762406305	0.1126476469206231	-0.4814988454189103	0.0588235294117647	0.096	0.9616622610810952						0.29906455092074624	-0.4814988454189103	False	False	higher in IGHG1
5778	ENSG00000156976	EIF4A2	1966.0	0.502349203917057	0.7840161191143142	0.8479320691114771	-0.0639159499971628	1.5779129188088583	1.8240007435601049	-0.209088728794737	0.7941176470588235	0.744	0.9616622610810952						0.2989942816391553	-0.209088728794737	False	False	higher in IGHG1
5779	ENSG00000158805	ZNF276	2263.0	0.5029905888725243	0.3126636324177551	0.2786550054866118	0.0340086269311433	0.4887373720578432	0.4838936636230025	0.0143693788026105	0.4411764705882353	0.344	0.9623729031476004						0.29844014066766583	0.0143693788026105	False	False	higher in IGHA1
5780	ENSG00000266412	NCOA4	1976.0	0.5030773483591978	0.3910543081391444	0.4577339144376213	-0.0666796062984769	0.6653866488713137	0.8002416296104544	-0.2662427626233144	0.4411764705882353	0.504	0.9623729031476004						0.298365236846534	-0.2662427626233144	False	False	higher in IGHG1
5781	ENSG00000163162	RNF149	2283.0	0.5033307285917707	0.8257076545864038	0.7559171223251778	0.069790532261226	1.7445445746326405	1.5626981363458283	0.1588113376378147	0.7647058823529411	0.704	0.9623729031476004						0.29814655489897207	0.1588113376378147	False	False	higher in IGHA1
5782	ENSG00000166595	FAM96B	2284.5	0.5034424372839259	1.225975474212256	1.1187501537007518	0.1072253205115041	2.8217079164359204	2.59701274344201	0.1197155645873408	0.9117647058823528	0.832	0.9623729031476004						0.29805017873316414	0.1197155645873408	False	False	higher in IGHA1
5783	ENSG00000143224	PPOX	2273.0	0.5034786492339308	0.4782269710353781	0.4298923843733035	0.0483345866620745	0.8407691518207369	0.7953476902871313	0.0801240573127539	0.5	0.472	0.9623729031476004						0.2980189416277277	0.0801240573127539	False	False	higher in IGHA1
5784	ENSG00000111231	GPN3	2249.0	0.5035605262041912	0.2324848322234636	0.1993308529301774	0.0331539792932862	0.3536490121341815	0.3217699687379071	0.1362885474460921	0.3235294117647059	0.248	0.9623729031476004						0.29794832130366344	0.1362885474460921	False	False	higher in IGHA1
5785	ENSG00000025772	TOMM34	2249.0	0.5035605262041912	0.2324070440685529	0.1955656630751231	0.0368413809934298	0.358368038595203	0.3136230131292701	0.1924105485139789	0.3235294117647059	0.248	0.9623729031476004						0.29794832130366344	0.1924105485139789	False	False	higher in IGHA1
5786	ENSG00000140853	NLRC5	2228.0	0.5037399920997736	0.145192602133927	0.1132300858222028	0.0319625163117241	0.2273025200426464	0.177765343071348	0.3546395918511949	0.2058823529411764	0.152	0.9623729031476004						0.29779356897791825	0.3546395918511949	False	False	higher in IGHA1
5787	ENSG00000115514	TXNDC9	2272.0	0.5037454181142883	0.4163881353076114	0.3632097677383449	0.0531783675692664	0.6833256460769181	0.5916445068086943	0.2078426895647814	0.5	0.456	0.9623729031476004						0.2977888910180419	0.2078426895647814	False	False	higher in IGHA1
5788	ENSG00000165525	NEMF	2278.0	0.5037997809851658	0.5855352004933767	0.5245869722640425	0.0609482282293342	1.0591558564033503	0.990245851535964	0.0970562423040001	0.6470588235294118	0.544	0.9623729031476004						0.29774202563694235	0.0970562423040001	False	False	higher in IGHA1
5789	ENSG00000172197	MBOAT1	2213.0	0.50402606692987	0.1003266323797648	0.0794879868235965	0.0208386455561682	0.1458590713012328	0.1248319163166957	0.2245882703335128	0.1470588235294117	0.104	0.9623729031476004						0.29754700238174	0.2245882703335128	False	False	higher in IGHA1
5790	ENSG00000267801	AC087289.5	2178.0	0.5041125215475271	0.0354174468955651	0.033832873192232	0.0015845737033331	0.0486097222068986	0.0638434591027276	-0.3932939237742086	0.0588235294117647	0.032	0.9623729031476004						0.2974725150763145	-0.3932939237742086	False	False	higher in IGHG1
5791	ENSG00000100350	FOXRED2	2178.0	0.5041125215475271	0.0289183418978485	0.021909592856521	0.0070087490413274	0.0373561797967464	0.0314844136893364	0.2467091178306311	0.0588235294117647	0.032	0.9623729031476004						0.2974725150763145	0.2467091178306311	False	False	higher in IGHA1
5792	ENSG00000276966	HIST1H4E	2178.0	0.5041125215475271	0.0291036643569773	0.0220874476312001	0.0070162167257772	0.0376566921311277	0.0321942490518297	0.2261032699301234	0.0588235294117647	0.032	0.9623729031476004						0.2974725150763145	0.2261032699301234	False	False	higher in IGHA1
5793	ENSG00000231871	IPO9-AS1	2178.0	0.5041125215475271	0.0311877175281128	0.0233979101616212	0.0077898073664916	0.0413334356005962	0.0346086188939123	0.2561779076617481	0.0588235294117647	0.032	0.9623729031476004						0.2974725150763145	0.2561779076617481	False	False	higher in IGHA1
5794	ENSG00000182866	LCK	2178.0	0.5041125215475271	0.02804053825843	0.0225832593699639	0.0054572788884661	0.0359300487108922	0.0328645670837836	0.1286579065431169	0.0588235294117647	0.032	0.9623729031476004						0.2974725150763145	0.1286579065431169	False	False	higher in IGHA1
5795	ENSG00000198824	CHAMP1	2016.0	0.5043178714102284	0.1052834756262931	0.1449178349045832	-0.0396343592782901	0.1571789926463265	0.2214183990400345	-0.4943666962058478	0.1470588235294117	0.2	0.962432708017346						0.29729564156261185	-0.4943666962058478	False	False	higher in IGHG1
5796	ENSG00000152223	EPG5	2016.0	0.5043178714102284	0.1071793823079824	0.1836854687522577	-0.0765060864442752	0.1596794477076348	0.3730122755698816	-1.2240444683015668	0.1470588235294117	0.2	0.962432708017346						0.29729564156261185	-1.2240444683015668	False	False	higher in IGHG1
5797	ENSG00000113108	APBB3	2019.0	0.5044071522529623	0.0873884574686461	0.1420774561714986	-0.0546889987028525	0.1211927051002276	0.2493551072169303	-1.0408988841273483	0.1470588235294117	0.184	0.9624370383077482						0.2972187639665759	-1.0408988841273483	False	False	higher in IGHG1
5798	ENSG00000100418	DESI1	1970.5	0.5047719128424174	0.5147385833850688	0.5872502449699847	-0.0725116615849158	0.9064202554467248	1.0469933083562792	-0.2080002153766821	0.5588235294117647	0.624	0.9628605074527236						0.2969048186548	-0.2080002153766821	False	False	higher in IGHG1
5799	ENSG00000185716	MOSMO	2002.5	0.5050873019995974	0.1772676775958626	0.2268934202610888	-0.0496257426652261	0.2960535338097305	0.3825115443355235	-0.3696452139838654	0.2058823529411764	0.272	0.9628605074527236						0.29663354960450944	-0.3696452139838654	False	False	higher in IGHG1
5800	ENSG00000120526	NUDCD1	2247.5	0.5050873019995974	0.2105957319680217	0.1910498541557125	0.0195458778123092	0.3011649217118869	0.3089475860728723	-0.0368083596364047	0.3235294117647059	0.24	0.9628605074527236						0.29663354960450944	-0.0368083596364047	False	False	higher in IGHG1
5801	ENSG00000165782	PIP4P1	2002.5	0.5050873019995974	0.1641504649299253	0.1945534506443076	-0.0304029857143822	0.2658839889363517	0.29079687667326	-0.129214870229217	0.2058823529411764	0.272	0.9628605074527236						0.29663354960450944	-0.129214870229217	False	False	higher in IGHG1
5802	ENSG00000176978	DPP7	1966.0	0.5051551898047243	1.048374988460445	1.188991726125228	-0.1406167376647829	2.500130047384702	2.7862933799110903	-0.1563440325541025	0.7647058823529411	0.912	0.9628605074527236						0.2965751808476244	-0.1563440325541025	False	False	higher in IGHG1
5803	ENSG00000100221	JOSD1	2024.0	0.5051916202710276	0.0831239394814106	0.1199420431618734	-0.0368181036804628	0.1214824059586993	0.1839991173545558	-0.5989514551705613	0.1176470588235294	0.168	0.9628605074527236						0.2965438617988824	-0.5989514551705613	False	False	higher in IGHG1
5804	ENSG00000160712	IL6R	2280.0	0.5052384400375741	0.7045558473135959	0.66041161030505	0.0441442370085458	1.3645918937227983	1.4179048191088446	-0.0552911395901572	0.6764705882352942	0.616	0.9628605074527236						0.2965036144486334	-0.0552911395901572	False	False	higher in IGHG1
5805	ENSG00000110074	FOXRED1	2256.0	0.5055011065258113	0.3116598218323608	0.2938546185348996	0.0178052032974611	0.5028961067154749	0.570290820248937	-0.1814374255423297	0.3823529411764705	0.296	0.9631951316592592						0.29627788941516026	-0.1814374255423297	False	False	higher in IGHG1
5806	ENSG00000175826	CTDNEP1	2283.0	0.5059311429395046	0.9032719448920006	0.8172971539164385	0.085974790975562	1.7931856429821773	1.6353701518620452	0.1329076394267544	0.8529411764705882	0.76	0.9632205934624938						0.2959085864730459	0.1329076394267544	False	False	higher in IGHA1
5807	ENSG00000101849	TBL1X	2015.0	0.5059691857694784	0.0939419714786593	0.1679739704182612	-0.0740319989396018	0.1244768201837999	0.2940681418774778	-1.240273378795328	0.1764705882352941	0.2	0.9632205934624938						0.2958759314957272	-1.240273378795328	False	False	higher in IGHG1
5808	ENSG00000143442	POGZ	2277.5	0.5060094000239046	0.6280579481000662	0.5576225758426535	0.0704353722574127	1.2507683767811295	1.079959054885418	0.211838033256078	0.6176470588235294	0.56	0.9632205934624938						0.2958414152934171	0.211838033256078	False	False	higher in IGHA1
5809	ENSG00000161179	YDJC	2262.0	0.5061013544673045	0.3477109098042177	0.2912257396166087	0.056485170187609	0.5878292899191135	0.4988831542243983	0.2366952911546792	0.4117647058823529	0.352	0.9632205934624938						0.29576250039741836	0.2366952911546792	False	False	higher in IGHA1
5810	ENSG00000084652	TXLNA	2264.0	0.506161122659026	0.3476892232956022	0.3331917485111958	0.0144974747844063	0.5340190932249067	0.6148364935830319	-0.2033114735920283	0.4705882352941176	0.36	0.9632205934624938						0.2957112152881218	-0.2033114735920283	False	False	higher in IGHG1
5811	ENSG00000122085	MTERF4	2271.5	0.5065363452914668	0.4611745221993424	0.3717978526598771	0.0893766695394652	0.854690120448679	0.6126254047680789	0.4803962505434468	0.5	0.464	0.9632205934624938						0.29538938743455523	0.4803962505434468	False	False	higher in IGHA1
5812	ENSG00000245532	NEAT1	2283.5	0.5067170176477457	1.6958343010199055	1.565627494689644	0.1302068063302615	7.504530301552297	6.474074213248858	0.2130878748370598	0.9117647058823528	0.912	0.9632205934624938						0.29523451006416424	0.2130878748370598	False	False	higher in IGHA1
5813	ENSG00000272686	AC006333.2	2192.0	0.5067663951475587	0.0574727257128086	0.0397155956394131	0.0177571300733955	0.0833041249033664	0.0592490808024415	0.4915951550630715	0.088235294117647	0.056	0.9632205934624938						0.29519219190592855	0.4915951550630715	False	False	higher in IGHA1
5814	ENSG00000167216	KATNAL2	2192.0	0.5067663951475587	0.0641749489573453	0.0370002765895214	0.0271746723678238	0.1027831778925688	0.0532438102578569	0.9489184278663086	0.088235294117647	0.056	0.9632205934624938						0.29519219190592855	0.9489184278663086	False	False	higher in IGHA1
5815	ENSG00000103037	SETD6	2192.0	0.5067663951475587	0.0508319877280301	0.0368786991691164	0.0139532885589137	0.069902537548126	0.0542434451869583	0.3658960103117221	0.088235294117647	0.056	0.9632205934624938						0.29519219190592855	0.3658960103117221	False	False	higher in IGHA1
5816	ENSG00000277734	TRAC	2192.0	0.5067663951475587	0.048674044136886	0.0339804893752236	0.0146935547616624	0.0652181052815392	0.0478026277871798	0.448182592765935	0.088235294117647	0.056	0.9632205934624938						0.29519219190592855	0.448182592765935	False	False	higher in IGHA1
5817	ENSG00000066136	NFYC	2275.0	0.5068050899483197	0.4850716381183358	0.4289979619524831	0.0560736761658526	0.798600174756329	0.713834562510481	0.1618836318337424	0.5882352941176471	0.512	0.9632205934624938						0.29515903205740457	0.1618836318337424	False	False	higher in IGHA1
5818	ENSG00000133275	CSNK1G2	2269.5	0.5068217554830536	0.4237810200093756	0.3740648540520601	0.0497161659573154	0.7067594014900487	0.6572670367987328	0.1047395361771199	0.5	0.432	0.9632205934624938						0.29514475116141964	0.1047395361771199	False	False	higher in IGHA1
5819	ENSG00000131591	C1orf159	2035.5	0.5069077908457803	0.0609232351993204	0.0987603225107972	-0.0378370873114768	0.0882995187603425	0.1551076704620658	-0.8127925457763054	0.088235294117647	0.128	0.9632205934624938						0.29507103389924505	-0.8127925457763054	False	False	higher in IGHG1
5820	ENSG00000165275	TRMT10B	2035.5	0.5069077908457803	0.066797994220614	0.1014400528423333	-0.0346420586217192	0.1095432180942741	0.162676977795346	-0.5705099208223817	0.088235294117647	0.128	0.9632205934624938						0.29507103389924505	-0.5705099208223817	False	False	higher in IGHG1
5821	ENSG00000175764	TTLL11	2035.5	0.5069077908457803	0.0544442951618983	0.0947296123845191	-0.0402853172226208	0.0762134391154541	0.1491922625743457	-0.9690553838166212	0.088235294117647	0.128	0.9632205934624938						0.29507103389924505	-0.9690553838166212	False	False	higher in IGHG1
5822	ENSG00000180228	PRKRA	2274.0	0.5075999902315378	0.5107770505849917	0.4467111220746699	0.0640659285103217	0.9024946188038496	0.794784271283462	0.1833550075728108	0.5588235294117647	0.504	0.9642831365646825						0.2944783949350737	0.1833550075728108	False	False	higher in IGHA1
5823	ENSG00000224638	AC106900.1	2047.0	0.5077285044166631	0.0425224447061327	0.0753059034203967	-0.032783458714264	0.0627060029576467	0.128589629115717	-1.036098814224478	0.0588235294117647	0.096	0.9642831365646825						0.2943684541581952	-1.036098814224478	False	False	higher in IGHG1
5824	ENSG00000205903	ZNF316	2203.0	0.5077285044166631	0.0757107227124452	0.0594404510584248	0.0162702716540203	0.1086096481972232	0.0927329056959158	0.2279990003115045	0.1176470588235294	0.08	0.9642831365646825						0.2943684541581952	0.2279990003115045	False	False	higher in IGHA1
5825	ENSG00000176014	TUBB6	2227.0	0.5079112060268055	0.1595377861946854	0.1379781450858056	0.0215596411088797	0.2678789983433217	0.2959352432776074	-0.1437000398804012	0.2058823529411764	0.152	0.9644645235815444						0.29421220524204966	-0.1437000398804012	False	False	higher in IGHG1
5826	ENSG00000105193	RPS16	1967.0	0.5082056102051681	3.1663034764852567	3.134525375803736	0.0317781006815209	25.05215820328456	26.17047650481417	-0.0630052981755674	1.0	0.976	0.9646894754265194						0.293960544976916	-0.0630052981755674	False	False	higher in IGHG1
5827	ENSG00000135845	PIGC	2239.5	0.5089296142679012	0.1775029678279552	0.1517741152611282	0.025728852566827	0.2607580787110689	0.2507793497959015	0.0562933946837288	0.2647058823529412	0.208	0.9646894754265194						0.29334227709107497	0.0562933946837288	False	False	higher in IGHA1
5828	ENSG00000272742	AC135457.1	2065.0	0.5093379022232052	0.0184429564990006	0.0393708505104745	-0.0209278940114738	0.0256499848874162	0.0573109727180553	-1.1598533759028868	0.0294117647058823	0.056	0.9646894754265194						0.29299400473111664	-1.1598533759028868	False	False	higher in IGHG1
5829	ENSG00000231767	AL136454.1	2065.0	0.5093379022232052	0.0137305295295828	0.03791038719556	-0.0241798576659772	0.0174983237679352	0.0558573434939511	-1.6745301784987237	0.0294117647058823	0.056	0.9646894754265194						0.29299400473111664	-1.6745301784987237	False	False	higher in IGHG1
5830	ENSG00000285258	ATXN7	2065.0	0.5093379022232052	0.0137305295295828	0.0363242676227732	-0.0225937380931903	0.0174983237679352	0.0519221980612994	-1.569134677315049	0.0294117647058823	0.056	0.9646894754265194						0.29299400473111664	-1.569134677315049	False	False	higher in IGHG1
5831	ENSG00000172508	CARNS1	2065.0	0.5093379022232052	0.0170762334300722	0.039321544699747	-0.0222453112696748	0.0231498813315345	0.0572387208272355	-1.3059865958008094	0.0294117647058823	0.056	0.9646894754265194						0.29299400473111664	-1.3059865958008094	False	False	higher in IGHG1
5832	ENSG00000251493	FOXD1	2065.0	0.5093379022232052	0.0137305295295828	0.0508686303676272	-0.0371381008380443	0.0174983237679352	0.0847238581050414	-2.275551494659303	0.0294117647058823	0.056	0.9646894754265194						0.29299400473111664	-2.275551494659303	False	False	higher in IGHG1
5834	ENSG00000081148	IMPG2	2065.0	0.5093379022232052	0.0189661564463015	0.0458913974345847	-0.0269252409882832	0.0266382310355542	0.0731857584711649	-1.458064620623723	0.0294117647058823	0.056	0.9646894754265194						0.29299400473111664	-1.458064620623723	False	False	higher in IGHG1
5835	ENSG00000204852	TCTN1	2065.0	0.5093379022232052	0.0143100087288472	0.0450329929224626	-0.0307229841936153	0.0184317249429569	0.0751604788818013	-2.0277831070967727	0.0294117647058823	0.056	0.9646894754265194						0.29299400473111664	-2.0277831070967727	False	False	higher in IGHG1
